"color","director_name","num_critic_for_reviews","duration","director_facebook_likes","actor_3_facebook_likes","actor_2_name","actor_1_facebook_likes","gross","genres","actor_1_name","movie_title","num_voted_users","cast_total_facebook_likes","actor_3_name","facenumber_in_poster","plot_keywords","movie_imdb_link","num_user_for_reviews","language","country","content_rating","budget","title_year","actor_2_facebook_likes","imdb_score","aspect_ratio","movie_facebook_likes"
"Color","John Pasquin",55,98,11,466,"Ken Marino",854,22770864,"Comedy|Drama","Jim Belushi","Joe Somebody ",8433,2765,"Kelly Lynch",1,"bully|co worker|divorce|fight|karate","http://www.imdb.com/title/tt0279889/?ref_=fn_tt_tt_1",85,"English","USA","PG",3.8e+07,2001,543,5.5,1.85,168
"Color","Mark Herman",64,97,39,286,"Annette Badland",1000,4595000,"Comedy|Drama|Music|Romance","Jim Broadbent","Little Voice ",13892,2103,"Brenda Blethyn",4,"mother|recluse|shy|singer|talent","http://www.imdb.com/title/tt0147004/?ref_=fn_tt_tt_1",160,"English","UK","R",NA,1998,497,7,1.85,915
"Color","Peter Ho-Sun Chan",106,113,31,483,"Takeshi Kaneshiro",5000,128978,"Action|Drama|History|Romance|War","Jet Li","The Warlords ",22897,6267,"Andy Lau",2,"assassination|blood brother|dynasty|general|stabbing a woman","http://www.imdb.com/title/tt0913968/?ref_=fn_tt_tt_1",61,"Mandarin","Hong Kong","R",4e+07,2007,755,7.1,2.35,0
"Color","Pete Docter",250,92,0,773,"John Ratzenberger",12000,289907418,"Adventure|Animation|Comedy|Family|Fantasy","Steve Buscemi","Monsters, Inc. ",585659,15013,"James Coburn",0,"friend|little girl|monster|rival|scream","http://www.imdb.com/title/tt0198781/?ref_=fn_tt_tt_1",593,"English","USA","G",1.15e+08,2001,1000,8.1,1.85,0
"Color","Tony Scott",81,140,12000,619,"Jake Busey",10000,111544445,"Action|Crime|Drama|Mystery|Thriller","Will Smith","Enemy of the State ",188116,11951,"Lisa Bonet",4,"congressman|lawyer|nsa|on the run|surveillance","http://www.imdb.com/title/tt0120660/?ref_=fn_tt_tt_1",415,"English","USA","R",9e+07,1998,660,7.3,2.35,0
"Color","Mick Jackson",84,104,81,612,"Anne Heche",3000,47474112,"Action|Drama|Sci-Fi|Thriller","Don Cheadle","Volcano ",58227,5062,"Gaby Hoffmann",0,"earthquake|fire|lava|rescue|volcano","http://www.imdb.com/title/tt0120461/?ref_=fn_tt_tt_1",181,"English","USA","PG-13",9e+07,1997,643,5.4,1.85,2000
"Color","Pierre Coffin",306,98,275,1000,"Miranda Cosgrove",7000,368049635,"Animation|Comedy|Family|Sci-Fi","Steve Carell","Despicable Me 2 ",286877,11905,"Steve Coogan",0,"dating|minion|overprotective father|undercover spy|woman agent","http://www.imdb.com/title/tt1690953/?ref_=fn_tt_tt_1",284,"English","USA","PG",7.6e+07,2013,2000,7.5,1.85,56000
"Color","Scott Frank",253,114,71,313,"Boyd Holbrook",14000,25977365,"Crime|Drama|Mystery|Thriller","Liam Neeson","A Walk Among the Tombstones ",87950,15428,"David Harbour",0,"drug dealer|ex cop|murder of wife|revenge|violence","http://www.imdb.com/title/tt0365907/?ref_=fn_tt_tt_1",207,"English","USA","R",2.8e+07,2014,439,6.5,2.35,15000
"Color","Peter Jackson",422,164,0,773,"Adam Brown",5000,255108370,"Adventure|Fantasy","Aidan Turner","The Hobbit: The Battle of the Five Armies ",354228,9152,"James Nesbitt",0,"army|elf|hobbit|middle earth|orc","http://www.imdb.com/title/tt2310332/?ref_=fn_tt_tt_1",802,"English","New Zealand","PG-13",2.5e+08,2014,972,7.5,2.35,65000
"Color","George Roy Hill",130,110,131,399,"Ted Cassidy",640,102308900,"Biography|Crime|Drama|Western","Katharine Ross","Butch Cassidy and the Sundance Kid ",152089,2169,"Kenneth Mars",1,"bolivia|gang|outlaw|posse|train","http://www.imdb.com/title/tt0064115/?ref_=fn_tt_tt_1",309,"English","USA","M",6e+06,1969,566,8.1,2.35,0
"Color","Jorge Ramírez Suárez",26,120,45,69,"Adriana Barraza",623,100412,"Drama","Hector Kotsifakis","Buen Día, Ramón ",2112,824,"Arcelia Ramírez",0,"","http://www.imdb.com/title/tt2876428/?ref_=fn_tt_tt_1",7,"German","Mexico","PG-13",4e+06,2013,85,7.7,2.35,0
"Color","John Madden",96,131,108,58,"Irene Papas",23000,25528495,"Drama|Music|Romance|War","Christian Bale","Captain Corelli's Mandolin ",28099,23325,"Mihalis Giannatos",2,"captain|greek|island|italian|love","http://www.imdb.com/title/tt0238112/?ref_=fn_tt_tt_1",220,"English","UK","R",5.7e+07,2001,243,5.9,2.35,0
"Color","Mark Brown",40,90,7,405,"Vivica A. Fox",939,22235901,"Comedy|Romance","Mo'Nique","Two Can Play That Game ",4339,2815,"Tamala Jones",2,"advice|battle of the sexes|lingerie|romantic rivalry|rule","http://www.imdb.com/title/tt0269341/?ref_=fn_tt_tt_1",31,"English","USA","R",6e+06,2001,890,6.1,1.85,593
"Color","Martin Scorsese",352,151,17000,1000,"Matt Damon",29000,132373442,"Crime|Drama|Thriller","Leonardo DiCaprio","The Departed ",873649,45648,"Ray Winstone",0,"boston|mole|police|undercover|undercover cop","http://www.imdb.com/title/tt0407887/?ref_=fn_tt_tt_1",2054,"English","USA","R",9e+07,2006,13000,8.5,2.35,29000
"Color","Costa-Gavras",69,132,333,284,"Mathieu Kassovitz",380,274299,"Biography|Crime|Drama|War","Sebastian Koch","Amen. ",11077,1429,"Ulrich Mühe",2,"jesuit|jew|pope|priest|ss","http://www.imdb.com/title/tt0280653/?ref_=fn_tt_tt_1",55,"English","France","Unrated",1.03e+08,2002,326,7.3,1.85,0
"Color","Katja von Garnier",106,98,18,220,"Agnes Bruckner",837,3525161,"Drama|Fantasy|Horror|Romance","Olivier Martinez","Blood and Chocolate ",15388,1675,"Chris Geere",0,"colorado|love|murder|rocky mountains|werewolf","http://www.imdb.com/title/tt0397044/?ref_=fn_tt_tt_1",190,"English","USA","PG-13",NA,2007,400,5.5,2.35,0
"Color","John Wells",175,101,53,580,"Omar Sy",14000,13650738,"Comedy|Drama","Bradley Cooper","Burnt ",61360,16926,"Riccardo Scamarcio",1,"chef|gay kiss|michelin star|restaurant|violent behavior","http://www.imdb.com/title/tt2503944/?ref_=fn_tt_tt_1",129,"English","USA","R",2e+07,2015,1000,6.6,2.35,25000
"Color","Tate Taylor",373,146,150,2000,"Bryce Dallas Howard",15000,169705587,"Drama","Emma Stone","The Help ",318955,23227,"Mike Vogel",2,"black servant|chocolate pie|jackson mississippi|maid|writing a novel","http://www.imdb.com/title/tt1454029/?ref_=fn_tt_tt_1",460,"English","USA","PG-13",2.5e+07,2011,3000,8.1,1.85,75000
"Color","William Malone",104,101,37,595,"Jeffrey Combs",2000,13208023,"Crime|Horror|Thriller","Natascha McElhone","Feardotcom ",17309,4262,"Udo Kier",1,"bondage gear|bound and gagged|hung by one's wrists|tied to a chair|tied to a table","http://www.imdb.com/title/tt0295254/?ref_=fn_tt_tt_1",388,"English","UK","R",4.2e+07,2002,886,3.3,2.35,612
"Color","Michael Walker",8,98,5,233,"Annabella Sciorra",587,NA,"Thriller","Paula Garcés","The Maid's Room ",719,1707,"John Brodsky",0,"","http://www.imdb.com/title/tt2263814/?ref_=fn_tt_tt_1",9,"English","USA","",6e+05,2013,448,4.5,NA,128
"Color","Kenny Ortega",36,96,197,115,"Omri Katz",580,39514713,"Comedy|Family|Fantasy","Vinessa Shaw","Hocus Pocus ",60494,1275,"Larry Bagby",0,"candle|cat|halloween|spell|virgin","http://www.imdb.com/title/tt0107120/?ref_=fn_tt_tt_1",132,"English","USA","PG",2.8e+07,1993,336,6.7,1.85,16000
"Color","Danny Leiner",106,83,8,612,"Mary Lynn Rajskub",3000,46729374,"Comedy|Mystery","Jennifer Garner","Dude, Where's My Car? ",116625,6454,"Marla Sokoloff",2,"bare chested male|gay kiss|homoeroticism|lesbian kiss|transsexual","http://www.imdb.com/title/tt0242423/?ref_=fn_tt_tt_1",469,"English","USA","PG-13",1.3e+07,2000,934,5.5,1.37,0
"Color","Jeff Schaffer",92,93,17,360,"Scott Mechlowicz",13000,17718223,"Comedy","Matt Damon","EuroTrip ",162067,14180,"Jacob Pitts",5,"female frontal nudity|male frontal nudity|nudist|nudity|public nudity","http://www.imdb.com/title/tt0356150/?ref_=fn_tt_tt_1",316,"English","USA","R",2.5e+07,2004,634,6.6,1.85,0
"Color","Craig Gillespie",151,124,44,367,"Suraj Sharma",4000,36447959,"Biography|Drama|Sport","Jon Hamm","Million Dollar Arm ",35833,6393,"Gregory Alan Williams",0,"baseball|based on true story|india|sports agent|training","http://www.imdb.com/title/tt1647668/?ref_=fn_tt_tt_1",96,"English","USA","PG",2.5e+07,2014,774,7,2.39,10000
"Color","Francis Ford Coppola",112,88,0,507,"Bruce Dern",1000,NA,"Comedy|Fantasy|Horror|Mystery","Alden Ehrenreich","Twixt ",8589,3150,"Joanne Whalley",0,"ghost|hotel|murder|stake|what happened to epilogue","http://www.imdb.com/title/tt1756851/?ref_=fn_tt_tt_1",70,"English","USA","R",7e+06,2011,844,4.8,1.85,0
"Color","Tim Hill",156,95,25,439,"Elizabeth Perkins",989,108012170,"Adventure|Animation|Comedy|Family|Fantasy","Gary Cole","Hop ",24089,2558,"Chelsea Handler",0,"drummer|easter|easter bunny|piaggio vespa gtv 250|slacker","http://www.imdb.com/title/tt1411704/?ref_=fn_tt_tt_1",82,"English","USA","PG",6.3e+07,2011,664,5.5,1.85,0
"Color","David M. Matthews",5,NA,8,394,"Lamman Rucker",713,2592808,"Crime|Drama|Thriller","Essence Atkins","N-Secure ",548,3137,"Tempestt Bledsoe",5,"betrayal|family relationships|insecurity|murder|passive aggression","http://www.imdb.com/title/tt1289419/?ref_=fn_tt_tt_1",15,"English","USA","R",NA,2010,607,3.5,2.35,588
" Black and White","Quentin Tarantino",354,111,16000,640,"Vivica A. Fox",926,70098138,"Action","David Carradine","Kill Bill: Vol. 1 ",735784,3983,"Chiaki Kuriyama",0,"bride|coma|japan|revenge|sword","http://www.imdb.com/title/tt0266697/?ref_=fn_tt_tt_1",2105,"English","USA","R",3e+07,2003,890,8.1,2.35,13000
"Color","Michael Polish",113,104,35,844,"Virginia Madsen",24000,10996440,"Adventure|Drama|Sci-Fi","J.K. Simmons","The Astronaut Farmer ",19707,27806,"Bruce Dern",0,"bank|fbi|fuel|rocket|space travel","http://www.imdb.com/title/tt0469263/?ref_=fn_tt_tt_1",128,"English","USA","PG",1.3e+07,2006,912,6.3,2.35,862
"Color","Ice Cube",22,104,0,498,"Monica Calhoun",1000,23031390,"Comedy|Drama","Bernie Mac","The Players Club ",4345,2868,"Chrystale Wilson",9,"catfight|dominatrix|rape|spanking|stripper","http://www.imdb.com/title/tt0119905/?ref_=fn_tt_tt_1",26,"English","USA","R",4500000,1998,597,5.6,1.85,575
"Color","Brian Trenchard-Smith",30,92,53,32,"Damien Garvey",84,NA,"Action|Comedy|Crime","Zoe Ventoura","Drive Hard ",3104,179,"Christopher Sommers",2,"","http://www.imdb.com/title/tt2968804/?ref_=fn_tt_tt_1",33,"English","Canada","Not Rated",1.2e+07,2014,37,4.3,NA,774
"Color","James Bobin",218,113,33,11000,"Alan Rickman",40000,76846624,"Adventure|Family|Fantasy","Johnny Depp","Alice Through the Looking Glass ",21352,80806,"Anne Hathaway",1,"clock|dark fantasy|mad hatter|queen|sequel","http://www.imdb.com/title/tt2567026/?ref_=fn_tt_tt_1",131,"English","USA","PG",1.7e+08,2016,25000,6.4,1.85,30000
"Color","Joe Wright",324,129,456,0,"Guro Nagelhus Schia",2000,12802907,"Drama|Romance","Kelly Macdonald","Anna Karenina ",70886,2035,"Matthew Macfadyen",1,"dance|infidelity|marriage|russia|russian","http://www.imdb.com/title/tt1781769/?ref_=fn_tt_tt_1",226,"English","UK","R",NA,2012,35,6.6,2.35,36000
"Color","Gus Van Sant",59,106,835,458,"Wayne Knight",1000,21200000,"Comedy|Crime|Drama","Kurtwood Smith","To Die For ",34774,3598,"Holland Taylor",0,"career|fame|murder|new hampshire|television","http://www.imdb.com/title/tt0114681/?ref_=fn_tt_tt_1",162,"English","USA","R",2e+07,1995,967,6.8,1.85,1000
"Color","Mike Judge",63,81,406,616,"Demi Moore",13000,63071133,"Adventure|Animation|Comedy|Crime","Bruce Willis","Beavis and Butt-Head Do America ",42892,17035,"John Doman",0,"beavis and butt head|fbi|score|television|television set","http://www.imdb.com/title/tt0115641/?ref_=fn_tt_tt_1",154,"English","USA","PG-13",1.2e+07,1996,2000,6.8,1.85,0
"Color","David Koepp",164,99,192,282,"Kathryn Erbe",347,21133087,"Horror|Mystery|Thriller","Illeana Douglas","Stir of Echoes ",62468,1254,"Lusia Strus",0,"disappearance|hearing voices|hypnosis|post hypnotic suggestion|seeing a ghost","http://www.imdb.com/title/tt0164181/?ref_=fn_tt_tt_1",374,"English","USA","R",1.2e+07,1999,301,7,1.85,0
"Color","David Wain",65,96,136,139,"Ken Marino",4000,766487,"Comedy|Romance","Jon Hamm","The Ten ",15315,4883,"Ron Silver",4,"death|mexico|sabbath|surgeon|ten stories","http://www.imdb.com/title/tt0811106/?ref_=fn_tt_tt_1",117,"English","USA","R",5250000,2007,543,5,1.85,915
"Color","Jon Amiel",138,113,36,232,"Kevin McNally",537,87704396,"Action|Crime|Romance|Thriller","Will Patton","Entrapment ",88132,1302,"Maury Chaykin",1,"art thief|insurance|mask|master thief|reference to iron maiden","http://www.imdb.com/title/tt0137494/?ref_=fn_tt_tt_1",274,"English","USA","PG-13",6.6e+07,1999,427,6.2,2.35,0
"Color","Karan Johar",210,128,160,81,"Jimmy Shergill",8000,4018695,"Adventure|Drama|Thriller","Shah Rukh Khan","My Name Is Khan ",69759,8532,"Christopher B. Duncan",2,"airport|asperger's syndrome|autism|muslim|racial profiling","http://www.imdb.com/title/tt1188996/?ref_=fn_tt_tt_1",235,"Hindi","India","PG-13",1.2e+07,2010,327,8,2.35,27000
"Color","Jay Russell",79,95,13,430,"Frankie Muniz",1000,34099640,"Drama|Family|Sport","Clint Howard","My Dog Skip ",16651,2515,"Cody Linley",0,"1940s|dog|mississippi|puppy|veteran","http://www.imdb.com/title/tt0156812/?ref_=fn_tt_tt_1",149,"English","USA","PG",5e+06,2000,934,7,1.37,0
"Color","Guillaume Ivernel",41,80,0,168,"Jess Harnell",677,NA,"Adventure|Animation|Family|Fantasy","Rob Paulsen","Dragon Hunters ",10706,1364,"Mary Mouser",0,"cgi film|computer animation|dragon|hunter","http://www.imdb.com/title/tt0944834/?ref_=fn_tt_tt_1",39,"French","France","PG",1.1e+07,2008,262,6.6,NA,0
"Color","DJ Pooh",27,93,69,69,"Dr. Dre",522,10097096,"Comedy","Angell Conwell","The Wash ",5612,955,"DJ Pooh",2,"african american stereotype|car wash|rent|roommate|threatening telephone call","http://www.imdb.com/title/tt0290332/?ref_=fn_tt_tt_1",38,"English","USA","R",4e+06,2001,231,4.6,1.85,842
"Color","Bryan Singer",539,149,0,20000,"Peter Dinklage",34000,233914986,"Action|Adventure|Fantasy|Sci-Fi|Thriller","Jennifer Lawrence","X-Men: Days of Future Past ",514125,91434,"Hugh Jackman",7,"dystopia|super strength|supernatural power|time paradox|time travel","http://www.imdb.com/title/tt1877832/?ref_=fn_tt_tt_1",752,"English","USA","PG-13",2e+08,2014,22000,8,2.35,82000
"Color","James Bobin",398,103,33,84,"Eric Jacobson",970,88625922,"Adventure|Comedy|Family|Musical","Bill Cobbs","The Muppets ",75176,1336,"Steve Whitmire",3,"bel air california|book|friends who live together|the muppets|tribute band","http://www.imdb.com/title/tt1204342/?ref_=fn_tt_tt_1",252,"English","USA","PG",4.5e+07,2011,91,7.1,1.85,26000
"Color","Damian Nieman",25,101,0,83,"Jason Cerbone",240,10696,"Crime|Thriller","Glenn Plummer","Shade ",10771,490,"Mark De Alessandro",8,"bar|strip club|stripper|texas hold 'em|thong","http://www.imdb.com/title/tt0323939/?ref_=fn_tt_tt_1",65,"English","USA","R",6800000,2003,83,6.4,2.35,413
" Black and White","Billy Wilder",97,101,0,66,"Jane Wyman",287,NA,"Drama|Film-Noir","Ray Milland","The Lost Weekend ",24959,581,"Frank Faylen",4,"addiction|alcoholic|alcoholism|paranoia|suicidal thoughts","http://www.imdb.com/title/tt0037884/?ref_=fn_tt_tt_1",136,"English","USA","Not Rated",1250000,1945,160,8,1.37,0
"Color","Patricia Rozema",73,101,22,558,"Jane Krakowski",918,17655201,"Drama|Family","Julia Ormond","Kit Kittredge: An American Girl ",4719,3317,"Willow Smith",1,"boarding house|girl|great depression|house|ohio","http://www.imdb.com/title/tt0846308/?ref_=fn_tt_tt_1",24,"English","USA","G",1e+07,2008,624,6.7,1.85,851
"Color","Jerome Elston Scott",8,98,3,248,"Joanna Cassidy",500,NA,"Comedy|Drama|Romance","Taran Killam","Anderson's Cross ",95,1545,"Ryan Carnes",7,"divorce|marriage|mother daughter relationship|sex|teenage boy","http://www.imdb.com/title/tt0393049/?ref_=fn_tt_tt_1",7,"English","USA","R",3e+05,2010,317,7.2,NA,7
"Color","Andrew Adamson",73,91,80,31,"Erica Linz",473,12495865,"Fantasy","Dallas Barnett","Cirque du Soleil: Worlds Away ",7100,539,"Igor Zaripov",0,"aerialist|circus|cirque du soleil|clown|surrealism","http://www.imdb.com/title/tt1792647/?ref_=fn_tt_tt_1",35,"English","USA","PG",NA,2012,31,6.8,NA,0
"Color","George Cukor",82,170,165,244,"Rex Harrison",453,72000000,"Drama|Family|Musical|Romance","Jeremy Brett","My Fair Lady ",66959,1164,"Theodore Bikel",1,"colonel|flower girl|professor|street|wager","http://www.imdb.com/title/tt0058385/?ref_=fn_tt_tt_1",258,"English","USA","Approved",1.7e+07,1964,272,7.9,2.2,0
"Color","Russell Friedenberg",27,93,9,485,"Glen Powell",708,NA,"Action|Horror|Thriller","Rudy Youngblood","Wind Walkers ",133,2870,"Kiowa Gordon",NA,"after dark horrorfest","http://www.imdb.com/title/tt1236254/?ref_=fn_tt_tt_1",2,"English","USA","R",2e+06,2015,571,3.6,NA,135
"Color","Victor Nunez",11,114,9,86,"Todd Field",159,1001437,"Drama|Romance","Allison Dean","Ruby in Paradise ",2039,423,"Dorothy Lyman",1,"desire|florida|identity|resort town|sales","http://www.imdb.com/title/tt0108000/?ref_=fn_tt_tt_1",28,"English","USA","R",8e+05,1993,143,7.2,1.85,81
"Color","Harold Ramis",71,98,11000,484,"Rodney Dangerfield",13000,39800000,"Comedy|Sport","Bill Murray","Caddyshack ",81599,14921,"Brian Doyle-Murray",3,"caddy|country club|golf course|gopher|nudity","http://www.imdb.com/title/tt0080487/?ref_=fn_tt_tt_1",250,"English","USA","R",6e+06,1980,573,7.4,1.85,0
"Color","Joseph Kosinski",469,125,364,1000,"Olivia Wilde",12000,172051787,"Action|Adventure|Sci-Fi","Jeff Bridges","TRON: Legacy ",264186,25549,"James Frain",0,"arcade|bridge|disappearance|escape|warrior","http://www.imdb.com/title/tt1104001/?ref_=fn_tt_tt_1",665,"English","USA","PG",1.7e+08,2010,10000,6.8,2.35,30000
"Color","Catherine Hardwicke",119,107,308,872,"Michael Angarano",13000,11008432,"Biography|Drama|Sport","Heath Ledger","Lords of Dogtown ",43903,16651,"Rebecca De Mornay",0,"1970s|skateboarder|skateboarding|surf|swimming pool","http://www.imdb.com/title/tt0355702/?ref_=fn_tt_tt_1",194,"English","USA","PG-13",2.5e+07,2005,947,7.1,1.85,5000
"Color","Fred Schepisi",61,109,40,794,"Ray Winstone",5000,2326407,"Drama","Bob Hoskins","Last Orders ",5016,7166,"JJ Feild",5,"ashes|butcher|friend|friendship|memory","http://www.imdb.com/title/tt0253200/?ref_=fn_tt_tt_1",99,"English","UK","R",1.2e+07,2001,1000,7,2.35,305
"Color","Chris Wedge",193,103,77,835,"Stephen Root",1000,176387405,"Adventure|Animation|Comedy|Family","Goran Visnjic","Ice Age ",328159,5437,"Denis Leary",0,"baby|ice|ice age|sleeping|sloth","http://www.imdb.com/title/tt0268380/?ref_=fn_tt_tt_1",467,"English","USA","PG",5.9e+07,2002,939,7.6,1.85,3000
"Color","Julian Schnabel",42,108,232,353,"Michael Wincott",10000,2961991,"Biography|Drama","Gary Oldman","Basquiat ",15885,11459,"Courtney Love",4,"andy warhol|art|artist|friendship|street artist","http://www.imdb.com/title/tt0115632/?ref_=fn_tt_tt_1",78,"English","USA","R",3300000,1996,721,6.9,1.85,0
"Color","Nora Ephron",60,105,0,506,"Michael Moore",975,10014234,"Comedy|Crime","Michael Rapaport","Lucky Numbers ",8560,3580,"Richard Schiff",1,"celebrity|lottery|murder|snowmobile|weatherman","http://www.imdb.com/title/tt0219952/?ref_=fn_tt_tt_1",69,"English","France","R",6.5e+07,2000,909,5,1.85,177
"Color","Roger Kumble",101,97,16,637,"Sean Patrick Thomas",4000,38201895,"Drama|Romance","Sarah Michelle Gellar","Cruel Intentions ",149222,6223,"Eric Mabius",3,"bet|revenge|seduction|virgin|wager","http://www.imdb.com/title/tt0139134/?ref_=fn_tt_tt_1",749,"English","USA","R",10500000,1999,656,6.9,1.85,0
"Color","Bobby Farrelly",162,92,101,760,"Larry David",971,44328238,"Comedy","Kate Upton","The Three Stooges ",25484,6137,"Sean Hayes",0,"mule|nun|orphanage|tennis court|the three stooges","http://www.imdb.com/title/tt0383010/?ref_=fn_tt_tt_1",189,"English","USA","PG",NA,2012,860,5.1,1.85,13000
"Color","Robert Redford",96,170,0,380,"Kristin Scott Thomas",19000,75370763,"Drama|Romance|Western","Scarlett Johansson","The Horse Whisperer ",32353,20683,"Jessalyn Gilsig",0,"grace|groom|horse|montana|western u.s.","http://www.imdb.com/title/tt0119314/?ref_=fn_tt_tt_1",263,"English","USA","PG-13",6e+07,1998,1000,6.5,1.85,0
"Color","Joss Whedon",276,119,0,279,"Sean Maher",2000,25335935,"Action|Adventure|Sci-Fi|Thriller","Adam Baldwin","Serenity ",242599,2853,"Michael Hitchcock",0,"alliance|cannibalism|future|operative|planet","http://www.imdb.com/title/tt0379786/?ref_=fn_tt_tt_1",1594,"English","USA","PG-13",4e+07,2005,505,8,2.35,14000
"Color","Ang Lee",210,120,0,210,"Kevin Chamberlin",579,7443007,"Comedy|Drama|Music","Imelda Staunton","Taking Woodstock ",24663,1500,"Demetri Martin",12,"female full frontal nudity|female nudity|male frontal nudity|male full frontal nudity|male nudity","http://www.imdb.com/title/tt1127896/?ref_=fn_tt_tt_1",71,"English","USA","R",3e+07,2009,489,6.7,1.85,0
